%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
202.0, -67861.88547156876, -24026.873591765594, -11978.948054188259, -30138.7122438803, -57783.997986793285, -76684.99072611221, -73001.08796371079, -81073.95691561185, -58122.64926703564, -61107.18829717497, -11359.983546731895, -12070.232578543733, -58078.75044092542, -81134.55249483019, -61205.06658614476, -34332.25713160719, -0.016, 0.934, -0.304, 192.0, 127.5, 64.0, 14.5, 24.0, 123.0, 64.0, 0.0, 0.0, 0.0, 1.769892763174731E9, 0.0, 2026-01-31 14:52:43.174
204.0, -67710.54180986188, -24150.903421748095, -11950.31546954101, -30851.017636182027, -57760.43924813739, -76723.07809866406, -72727.18968715545, -80979.58785052155, -58086.73001369596, -61070.57613975718, -11342.124502912106, -12042.605822396974, -58049.11202777768, -81172.30459121522, -61126.23198345089, -34275.26018324616, -0.016, 0.934, -0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763180863E9, 0.0, 2026-01-31 14:52:43.180
206.0, -67586.3555176682, -24284.678612313106, -11917.771329614083, -31771.23895540702, -57692.31113103761, -76768.20627071933, -72430.42557602235, -80854.44043331628, -58064.08769656273, -61043.53052896626, -11295.074080833683, -11994.99660670717, -58023.0945972317, -81184.68745764345, -61009.48882216082, -34197.65492649734, -0.016, 0.934, -0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763188904E9, 0.0, 2026-01-31 14:52:43.188
208.0, -67390.75540193981, -24450.617963149307, -11869.513913335075, -32725.971368071005, -57619.95853423578, -76812.41802125193, -72094.14358069225, -80782.95955454822, -57965.896483170574, -60937.06917012563, -11260.406525183502, -11991.241513638677, -57913.28047672278, -81269.66879006253, -60890.979873058786, -34162.696798169236, -0.016, 0.934, -0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763196823E9, 0.0, 2026-01-31 14:52:43.196
210.0, -67173.07176268956, -24585.823665359458, -11784.823153593918, -33700.52977806685, -57468.01137542861, -76819.74939343326, -71757.90628885107, -80885.06232322006, -57900.45057540543, -60867.28702393616, -11206.248248368294, -11966.296966826554, -57841.19610085441, -81338.71332868497, -60731.05314148106, -34215.312804617024, -0.016, 0.934, -0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763204885E9, 0.0, 2026-01-31 14:52:43.204
212.0, -66996.7164989372, -24779.0991996645, -11667.945881837117, -34647.59554238267, -57219.124700918765, -76873.14771093699, -71447.37350313348, -80987.58977503655, -57642.44438915782, -60610.24196270013, -11149.765390129733, -12027.00430476717, -57589.06842339855, -81524.70219429758, -60540.77274093303, -34331.94420718482, 0.022, 0.932, -0.324, 192.0, 0.0, 88.0, 14.5, 16.0, 122.5, 112.0, 0.0, 0.0, 0.0, 1.769892763213844E9, 0.0, 2026-01-31 14:52:43.213
214.0, -66844.03173256299, -24926.598361325072, -11521.609010888222, -35445.39635722594, -56984.76666030487, -76965.59452600415, -71154.45389204669, -81084.14931108349, -57439.89288090383, -60406.93049513466, -11061.498351275724, -12102.754366726205, -57379.20789470767, -81678.50454789455, -60337.483625112014, -34449.648493486464, 0.022, 0.932, -0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763220969E9, 0.0, 2026-01-31 14:52:43.220
216.0, -66710.41300420917, -25142.270343574328, -11352.048677450262, -36149.96804594613, -56663.81796167111, -77068.3901987541, -70894.95013892057, -81331.67252918155, -57126.23085096251, -60090.20627620295, -10978.059289224064, -12211.473251756817, -57067.15519036713, -81904.01129770414, -60114.502622425876, -34633.53629512028, 0.022, 0.932, -0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763230987E9, 0.0, 2026-01-31 14:52:43.230
218.0, -66558.62230761317, -25287.109647644716, -11156.269747766228, -36773.08997787118, -56406.839955668445, -77155.31613294079, -70691.79513356628, -81521.79646751839, -56868.47053390391, -59832.200089955346, -10862.567825623491, -12311.318494238674, -56795.42503302396, -82135.82123945013, -59860.005660057745, -34831.39393703866, 0.022, 0.932, -0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763237054E9, 0.0, 2026-01-31 14:52:43.237
220.0, -66417.15811695554, -25498.847722869843, -10959.440286092793, -37388.74642714816, -56111.3945974582, -77298.92609106614, -70497.17849459393, -81611.89634941773, -56580.065975197074, -59540.800397491505, -10755.927652827222, -12430.497995674372, -56501.1866690143, -82406.99260318192, -59593.25994172811, -35047.8258785994, 0.022, 0.932, -0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763246E9, 0.0, 2026-01-31 14:52:43.246
222.0, -66248.51420504025, -25620.68708189572, -10754.430085948718, -37962.91803871609, -55897.51075476537, -77416.0715837564, -70268.96718370524, -81690.10510326685, -56354.67098410976, -59314.3995779037, -10643.923061361678, -12544.871872052177, -56265.01813709953, -82660.99782717203, -59303.536630098424, -35244.83415422847, -0.028, 0.936, -0.35000000000000003, 192.0, 127.5, 16.0, 14.5, 32.0, 122.5, 8.0, 0.0, 0.0, 0.0, 1.769892763252977E9, 0.0, 2026-01-31 14:52:43.252
224.0, -66089.48154324073, -25818.20944764727, -10573.939749472112, -38526.629033878926, -55627.16640557843, -77553.69127436772, -70123.18910636772, -81772.96301996267, -56100.73281535302, -59057.2874614343, -10553.75612422897, -12672.74620208099, -56019.953610891534, -82918.46757155271, -59017.27783885931, -35439.3166827341, -0.028, 0.936, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763261119E9, 0.0, 2026-01-31 14:52:43.261
226.0, -65865.15943588727, -25922.726204720286, -10395.05873859629, -39032.65017660263, -55440.10465623196, -77658.0292174851, -70056.91618405774, -81787.64811606982, -55878.958806867464, -58835.9381360934, -10455.07317245879, -12793.624436095291, -55792.52461105879, -83152.69150169987, -58722.23481204925, -35614.53200751925, -0.028, 0.936, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763268073E9, 0.0, 2026-01-31 14:52:43.268
228.0, -65647.83342454833, -26111.21846571189, -10240.719943132395, -39537.55373210356, -55208.33941797489, -77780.74029454474, -69992.1184768818, -81760.55780178998, -55667.24308338679, -58622.99306666769, -10365.57678765974, -12909.138251440318, -55582.17234398989, -83376.32070497522, -58440.356962723374, -35777.945611232, -0.028, 0.936, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763277006E9, 0.0, 2026-01-31 14:52:43.277
230.0, -65388.732002822406, -26213.634158806108, -10072.366603895021, -40011.5448250228, -55054.76058182247, -77872.62831600051, -69916.5025253895, -81759.70843550068, -55477.52147645014, -58434.43375044272, -10268.436106256975, -13021.522822561601, -55383.24181833766, -83608.35416416576, -58165.11758150072, -35943.30381671236, -0.028, 0.936, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763285111E9, 0.0, 2026-01-31 14:52:43.285
232.0, -65124.17675544939, -26380.26641372042, -9908.684779248808, -40470.8508218349, -54864.167256852066, -77963.24228802232, -69812.2763409944, -81834.1173927924, -55309.32459942396, -58265.20869317159, -10167.562683530174, -13121.770396443653, -55209.4793569421, -83818.32645157892, -57901.724624839386, -36105.37631575779, -0.076, 0.912, -0.37, 192.0, 126.5, 80.0, 14.0, 64.0, 122.0, 56.0, 0.0, 0.0, 0.0, 1.769892763293063E9, 0.0, 2026-01-31 14:52:43.293
234.0, -64834.78871998653, -26458.18459489162, -9735.056428319982, -40882.12291981255, -54778.26950291032, -78029.78343126577, -69685.72076388846, -81904.8830157379, -55156.170446416196, -58114.78145298737, -10056.809789754128, -13224.90134536044, -55062.360174937276, -84032.38910822739, -57639.896290289915, -36270.868631704885, -0.076, 0.912, -0.37, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763300191E9, 0.0, 2026-01-31 14:52:43.300
236.0, -64579.12946690673, -26595.536064569482, -9584.47272592458, -41286.48832875351, -54627.26111737027, -78144.67139776604, -69524.43057589896, -81979.73900791872, -55056.392259167704, -58013.997437238395, -9954.505855382187, -13308.25100043428, -54966.51589471292, -84211.85126445905, -57391.88133381383, -36425.520351591156, -0.076, 0.912, -0.37, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763309174E9, 0.0, 2026-01-31 14:52:43.309
238.0, -64305.901742685055, -26662.1442630463, -9414.845337253253, -41657.303769267055, -54563.55864567264, -78244.60604722572, -69323.62250371248, -82056.24902918923, -54930.10490299522, -57888.04535723274, -9855.509979189632, -13396.74155673284, -54834.61825068215, -84412.41346745653, -57141.89942382568, -36585.93882154689, -0.076, 0.912, -0.37, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763316184E9, 0.0, 2026-01-31 14:52:43.316
240.0, -64069.73321077028, -26783.804808116533, -9256.572634765225, -42028.76741036981, -54472.385880039445, -78351.08975781081, -69126.10013796094, -82094.53756744118, -54874.73963197943, -57830.55667049369, -9749.093323837915, -13451.659792859531, -54780.23645642239, -84567.78044316536, -56899.87473486361, -36727.581826160174, -0.076, 0.912, -0.37, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763324197E9, 0.0, 2026-01-31 14:52:43.324
242.0, -63798.561847038494, -26845.11564315744, -9080.910275090966, -42368.71509179057, -54483.427641800365, -78412.9593864631, -68920.39703373874, -82105.04288733518, -54810.92540155952, -57767.39064066299, -9643.883662686785, -13519.027950647825, -54702.944124095935, -84751.4000238657, -56658.11826683501, -36870.63299067414, -0.092, 0.905, -0.376, 192.0, 126.0, 80.0, 14.0, 8.0, 122.0, 8.0, 0.0, 0.0, 0.0, 1.769892763332248E9, 0.0, 2026-01-31 14:52:43.332
244.0, -63526.07173038385, -26954.259211332705, -8926.303258693608, -42720.44214253928, -54456.650251942905, -78469.1740237682, -68702.35576657722, -82141.87856219753, -54834.77471289333, -57790.904675829974, -9537.489359079524, -13558.009392977881, -54732.806054688226, -84877.66502829373, -56425.436607055264, -36980.53651816089, -0.092, 0.905, -0.376, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763341243E9, 0.0, 2026-01-31 14:52:43.341
246.0, -63207.78288934027, -27031.48448842579, -8753.88190196537, -43058.355815214614, -54477.37031905298, -78512.7375737116, -68452.73148450036, -82155.55782980417, -54797.02261650832, -57756.55004460216, -9439.745180576467, -13626.22691705548, -54692.796432113224, -85043.17969598528, -56198.655807811716, -37099.58190912985, -0.092, 0.905, -0.376, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763348195E9, 0.0, 2026-01-31 14:52:43.348
248.0, -62883.99551916069, -27116.46582084487, -8591.541181986473, -43382.25494411647, -54536.53538662617, -78570.36037091738, -68129.0335212986, -82121.7396404433, -54865.01662314137, -57829.640248971016, -9335.317830481272, -13671.332737366289, -54752.69910725345, -85158.87232528595, -55986.78362211986, -37204.8809772588, -0.092, 0.905, -0.376, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763356276E9, 0.0, 2026-01-31 14:52:43.356
250.0, -62554.32964018937, -27177.62019367459, -8423.90309857167, -43692.31834320049, -54649.92578624795, -78650.62548525637, -67781.6427089742, -82105.48992222428, -54932.72005709649, -57901.18818297246, -9233.572689720713, -13737.471549209542, -54820.00020980838, -85311.87001608254, -55773.100945127124, -37326.27330139557, -0.092, 0.905, -0.376, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763365288E9, 0.0, 2026-01-31 14:52:43.365
252.0, -62245.60734577267, -27222.39073781857, -8272.335919420233, -43979.15827979545, -54707.25801077581, -78757.82445166403, -67467.60069937714, -82123.99716663327, -55046.758657307466, -58018.110158218165, -9126.351371568606, -13776.654157239695, -54946.98047005898, -85409.43538062995, -55569.85653279502, -37432.22057011373, -0.108, 0.8985000000000001, -0.385, 192.0, 126.0, 16.0, 13.5, 112.0, 121.5, 88.0, 0.0, 0.0, 0.0, 1.769892763372372E9, 0.0, 2026-01-31 14:52:43.372
254.0, -61944.97638284879, -27269.262345941348, -8116.9912954558495, -44235.86806486465, -54775.94492148697, -78859.99427556923, -67201.48082989226, -82059.37827341298, -55059.2979859469, -58031.43179791353, -9028.271916898719, -13840.066056259402, -54956.54701668585, -85550.89957128759, -55381.38662354787, -37549.88015292647, -0.108, 0.8985000000000001, -0.385, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763380331E9, 0.0, 2026-01-31 14:52:43.380
0.0, -61679.95174884221, -27292.73167761942, -7988.446413093378, -44472.88596306872, -54864.97191965245, -78902.50729352323, -66948.77200708057, -82020.7097555053, -55173.82832453589, -58148.24201443697, -8919.731845823748, -13856.159312267222, -55074.94420706561, -85631.56701702678, -55202.30444697195, -37630.525246921214, -0.108, 0.8985000000000001, -0.385, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763388386E9, 0.0, 2026-01-31 14:52:43.388
2.0, -61465.97849917156, -27348.991018413428, -7875.41364138289, -44718.553986377, -54956.34585098575, -78929.23997989178, -66590.58530218426, -82020.57564503857, -55228.8359676404, -58204.12137557523, -8846.507530988161, -13897.487687765086, -55135.15980662821, -85755.48508828701, -55043.070619472346, -37715.57363457366, -0.108, 0.8985000000000001, -0.385, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989276339632E9, 0.0, 2026-01-31 14:52:43.396
4.0, -61258.487255392945, -27358.401102829113, -7765.487762151691, -44949.335747878045, -55077.872285589256, -78932.21276190433, -66193.12658227999, -82008.37159256596, -55374.92696940029, -58353.319269814405, -8770.802172518037, -13908.507097781552, -55277.47336357515, -85820.86394081879, -54884.68615826204, -37771.609457923114, -0.108, 0.8985000000000001, -0.385, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763404423E9, 0.0, 2026-01-31 14:52:43.404
6.0, -61034.83570037314, -27412.51467615541, -7665.441353969736, -45172.83084068666, -55132.254079849015, -78942.20399167585, -65894.7531455461, -82034.54548532313, -55428.034714226094, -58407.3881396518, -8715.123977079866, -13945.789807533003, -55341.53346318406, -85920.75388678955, -54749.569863029705, -37847.40422337106, -0.11399999999999999, 0.9152500000000001, -0.3845, 192.0, 126.0, 32.0, 14.5, 16.0, 122.0, 0.0, 0.0, 0.0, 0.0, 1.769892763412516E9, 0.0, 2026-01-31 14:52:43.412
8.0, -60805.90913366189, -27405.205655718524, -7584.25981810806, -45355.17637195306, -55247.09734286038, -78917.84059021957, -65633.61771507475, -82020.2627206162, -55528.438750319336, -58511.14493741333, -8650.683897815215, -13947.823816278436, -55437.35539166396, -85962.26107624306, -54632.84905348409, -37896.71217163947, -0.11399999999999999, 0.9152500000000001, -0.3845, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763421439E9, 0.0, 2026-01-31 14:52:43.421
10.0, -60559.27998534203, -27466.851766926262, -7521.853747588843, -45550.68708070363, -55333.68800088025, -78924.4790583228, -65353.95268844994, -81966.596182179, -55603.71942564481, -58590.33716801849, -8612.484766541096, -13952.920014014247, -55527.79054973013, -86011.52432102256, -54533.65201159144, -37932.69848021251, -0.11399999999999999, 0.9152500000000001, -0.3845, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989276342741E9, 0.0, 2026-01-31 14:52:43.427
12.0, -60293.65185423516, -27471.791502450884, -7470.936473719654, -45748.79059181101, -55451.951080793275, -78934.60439856106, -65103.41198485041, -81892.00841093164, -55725.98346781534, -58718.92675386986, -8566.082545051879, -13939.799540018981, -55650.501626789766, -86028.91397820879, -54435.21492901027, -37941.75093671691, -0.11399999999999999, 0.9152500000000001, -0.3845, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763436467E9, 0.0, 2026-01-31 14:52:43.436
